name,price,storage_gb,primary_use_case,OS,Weight,Touch,Size,Resolution,PPI,Anti Glare Screen,Processor,Brand,RAM,Generation,RAM_Type,GPU_Model,GPU_Type
HP â15-ef2127wm Laptop (Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win10 Pro),112862,512,Gaming,Windows 10,1.69,No,15.6,1920x1080,141,Yes,5th Gen AMD Ryzen 5  5500U,Hp,16,5th Gen,DDR4,Unknown,Unknown
Lenovo Legion Y530 81FV005VIN Laptop (8th Gen i5/ 8GB/ 1TB/ Win10/ 4GB Graph),52990,1024,Gaming,Windows 10,2.3,No,15.6,1920x1080,141,Yes,8th Gen Intel Core i5 8300H,Lenovo,8,8th Gen,DDR4,GTX 1050,Dedicated
Lenovo IP 520 (80YL00R5IN) Laptop (7th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),53000,1024,Gaming,Windows 10,2.1,No,15.6,1920x1080,141,No,7th Gen Intel Core i5-7200U,Lenovo,4,7th Gen,DDR4,GT 940M,Dedicated
Asus ROG Zephyrus G14 GA401QH-HZ069TS Laptop (AMD Ryzen 7/ 8GB/ 512GB SSD/ Win10/ 4GB Graph),74990,512,Gaming,Windows 10,1.6,No,14.0,1920x1080,157,Yes,5th Gen AMD Ryzen 7 5800HS,Asus,8,5th Gen,DDR4,GTX 1650,Dedicated
HP Omen 16-b0370TX Laptop (11th Gen Core i7/ 16GB/ 1TB SSD/ Win10/ 8GB Graph),195210,1024,Gaming,Windows 10,2.32,No,16.1,2560x1440,182,Yes,11th Gen Intel Core i7 11800H,Hp,16,11th Gen,DDR4,RTX 3070,Dedicated
HP Envy x360 13-ay1064AU 2-in-1 Laptop (Ryzen 7 5800U/ 16GB/ 512GB SSD/ Win 11 Home),77000,512,Gaming,Windows 11,1.3,Yes,13.3,1920x1080,166,Yes,5th Gen AMD Ryzen 7  5800U,Hp,16,5th Gen,DDR4,Unknown,Unknown
Apple MacBook Pro MV912HN Laptop (8th Gen Core i9/ 16GB/ 512GB SSD/ Mac OS Mojave/ 4GB Graph),239900,512,Gaming,macOS,1.83,No,15.4,2880x1800,202,No,8th Gen Intel Core i9,Apple,16,8th Gen,DDR3,Unknown,Unknown
HP 15-BW500AX Laptop (APU Quad Core A10/ 4GB/ 2TB/ Win10/ 2GB Graph),27990,2048,Gaming,Windows 10,1.85,No,15.6,1920x1080,141,No,AMD APU Quad Core A10,Hp,4,Unknown,DDR4,RADEON 530,Unknown
Acer Aspire 3 A315-58 NX.ADDSI.008 Laptop (11th Gen Core i5/ 8GB/ 1TB 128GB SSD/ Win10 Home),51590,1024,General,Windows 10,1.7,No,15.6,1920x1080,141,No,11th Gen Intel Core i5 1135G7,Acer,8,11th Gen,DDR4,Unknown,Integrated
HP 240R G9 âB15JNAT Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Dos),55990,512,General,Windows 11,1.47,No,14.0,1366x768,110,Yes,12th Gen Intel Core i3 1315U,Hp,8,12th Gen,Unknown,Unknown,Integrated
HP 15-da0296tu (4TS97PA) Laptop (7th Gen Ci3/ 4GB/ 1TB/ FreeDOS),30899,1024,Student,DOS,1.77,No,15.6,1366x768,100,No,7th Gen Intel Core i3 7020U,Hp,4,7th Gen,DDR4,Unknown,Unknown
Acer Aspire Go 14 AG14-71M Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),68999,512,General,Windows 11,1.5,No,14.0,1920x1200,162,Yes,Intel Core Ultra 5 Series 1 125H,Acer,16,Core Ultra Series 1,DDR5,Unknown,Integrated
Lenovo IdeaPad Slim 5 82LN00B3IN Laptop (Ryzen 7 5700U/ 16GB/ 512GB SSD/ Win10 Home),68994,512,Gaming,Windows 10,1.66,No,15.6,1920x1080,157,Yes,5th Gen AMD Ryzen 7  5700U,Lenovo,16,5th Gen,DDR4,Unknown,Unknown
HP 15-fd0063TU Laptop (12th Gen Core i3/ 8 GB/ 512GB SSD/ Win11 Home),54000,512,General,Windows 11,1.59,No,15.6,1920x1080,141,Yes,12th Gen Intel Core i3 1215U,Hp,8,12th Gen,Unknown,Unknown,Integrated
Avita Pura NS14A6 Laptop (AMD A9/ 4GB/ 128GB SSD/ Win10),22990,128,Business,Windows 10,1.21,No,14.0,1920x1080,157,Yes,8th Gen Amd A9 9420,Avita,4,8th Gen,Unknown,HD GRAPHICS 620,Integrated
Asus VivoBook Ultra M513IA-EJ313T (AMD Ryzen 7/ 8GB/1TB 256GB SSD/ Win10),59999,1024,Gaming,Windows 10,1.8,No,15.6,1920x1080,141,Yes,4th Gen AMD Ryzen 7 4700U,Asus,8,4th Gen,DDR4,VEGA 7,Dedicated
Asus Vivobook S14 S3402ZA-LY542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),65990,512,General,Windows 11,1.5,No,14.0,1920x1200,162,Yes,12th Gen Intel Core i5 12500H,Asus,16,12th Gen,DDR4,IRIS XE,Integrated
Asus ROG Strix Scar 15 2022 G533ZW-LN106WS Gaming Laptop (12th Gen Core i9/ 32GB/ 2TB SSD/ Win11/ 8GB Graph),224990,2048,Gaming,Windows 11,2.3,No,15.6,2560x1440,170,Yes,12th Gen Intel Core i9 12900H,Asus,32,12th Gen,DDR5,RTX 3070 TI,Dedicated
Lenovo IdeaPad Gaming 3 82K10199IN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),71950,512,Gaming,Windows 11,2.25,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 11300H,Lenovo,8,11th Gen,DDR4,RTX 3050,Dedicated
HP 247 G8 150A3EA Laptop (Athlon P-3045B HD/ 8GB/ 256GB SSD/ Win11),32170,256,Gaming,Windows 11,1.47,No,14.0,1366x768,112,Yes,AMD Athlon P3045B 3045B,Hp,8,Unknown,DDR4,Unknown,Unknown
Acer Nitro 5 AN515-55 Gaming Laptop (10th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win10 Home/ 4GB Graph),86999,1024,Gaming,Windows 10,2.3,No,15.6,1920x1080,141,No,10th Gen Intel Core i5 10300H,Acer,16,10th Gen,DDR4,GTX 1650TI,Dedicated
Lenovo IdeaPad Slim 5 13ARP10 83J2000HIN Laptop (AMD Ryzen 7 7735HS/ 16GB/ 512GB SSD/ Win11),76990,512,Gaming,Windows 11,1.15,No,13.3,1920x1200,170,Yes,7th Gen AMD Ryzen 7 7735HS,Lenovo,16,7th Gen,LPDDR5X,RADEON 680M,Unknown
Lenovo ThinkPad E14 20Y7S07600 Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11),52999,512,Gaming,Windows 11,1.69,No,14.0,1920x1080,157,Yes,5th Gen AMD Ryzen 5 5500U,Lenovo,8,5th Gen,DDR4,Unknown,Unknown
Asus VivoBook 15 M509DA-EJ542T Laptop (AMD Ryzen 5/ 4GB/ 1TB/ Win10),35500,1024,Gaming,Windows 10,1.9,No,15.6,1920x1080,141,Yes,3rd Gen AMD Ryzen 5 3500U 3500U,Asus,4,3rd Gen,DDR4,VEGA 8,Integrated
Dell Latitude 3420 Laptop (11th Gen Core i3/ 4GB/ 1TB HDD/ Ubuntu),33490,1024,Student,Ubuntu,1.6,No,14.0,1366x768,112,No,11th Gen Intel Core i3 1115G4,Dell,4,11th Gen,DDR4,Unknown,Integrated
Acer A514-53G UN.HYZSI.002 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10/ 2GB Graph),57499,512,Gaming,Windows 10,1.5,No,14.0,1920x1080,157,Yes,10th Gen Intel Core i5 1035G1,Acer,8,10th Gen,DDR4,MX350,Dedicated
Asus TUF FX505GT-BQ006T Gaming Laptop  (9th Gen Core i5/ 8GB/ 512GB SSD/ Win 10/4GB Graph),69000,512,Gaming,Windows 10,2.2,No,15.6,1920x1080,141,Yes,9th Gen Intel Core i5 9300H,Asus,8,9th Gen,DDR4,GTX 1650,Dedicated
Asus Vivobook Pro 15 OLED M3500QC-L1502WS Gaming Laptop (AMD Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),57990,512,Gaming,Windows 11,1.65,No,15.6,1920x1080,141,No,5th Gen AMD Ryzen 5 5600H,Asus,16,5th Gen,DDR4,RTX 3050,Dedicated
HP 255 G10 BJ3P9PT-2 Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11),65390,512,Gaming,Windows 11,1.5,No,15.6,1920x1080,141,Yes,7th Gen AMD Ryzen 5 7520U,Hp,16,7th Gen,LPDDR5,Unknown,Unknown
HP 15s-fq2626TU Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Win11 Home),51690,256,General,Windows 11,1.7,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i3 1125G4,Hp,8,11th Gen,DDR4,Unknown,Integrated
Dell Alienware x17 R1 D569935WIN9 Gaming Laptop (11th Gen Core i7/ 32GB/ 1TB SSD/ Win 11/ 8GB Graph),295990,1024,Gaming,Windows 11,3.02,No,17.3,1920x1080,141,Yes,11th Gen Intel Core i7 11800H,Dell,32,11th Gen,DDR4,RTX 3070,Dedicated
Apple MacBook Pro MVVK2HN/A Laptop (9th Gen Core i9/ 16GB/ 1TB SSD/ Mac OS Catalina/ 4GB Graph),239900,1024,Gaming,macOS,2.0,No,16.0,3072x1920,202,No,9th Gen Intel Core i9,Apple,16,9th Gen,DDR4,Unknown,Unknown
Acer Swift 3 SF314-57G-59RE NX.HUESI.001 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home/ 2GB Graph),63000,512,Business,Windows 10,1.19,No,14.0,1920x1080,157,No,10th Gen Intel Core i5 1035G4,Acer,8,10th Gen,DDR4,MX350,Dedicated
Asus ZenBook 13 UX333FA Laptop (8th Gen Core i7/ 8GB/ 512GB SSD/ Win10 Home),84490,512,Business,Windows 10,1.19,No,13.3,1920x1080,166,No,8th Gen Intel Core i7 8565U,Asus,8,8th Gen,DDR3,UHD 620,Integrated
Asus ROG Strix SCAR 18 2025 G835LX-SA187WS Gaming Laptop (Intel Core Ultra 9 275HX/ 64GB/ 2TB SSD/ Win11/ 24GB RTX 5090 Graph),499990,2048,Gaming,Windows 11,3.175,No,18.0,2560x1600,168,Yes,Intel Core Ultra 9 275HX,Asus,64,Core Ultra,DDR5,RTX 5090,Dedicated
Asus Gaming V16 V3607VH-TK154WSS Laptop (Intel Core 5 210H/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),149990,512,Gaming,Windows 11,1.95,No,16.0,1920x1200,142,No,5th Gen Intel Core 5 210H,Asus,16,5th Gen,Unknown,RTX 5050,Dedicated
Lenovo Yoga Slim 7 Pro 82NC00FSIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),99500,512,Business,Windows 11,1.3,No,14.0,2880x1800,202,Yes,11th Gen Intel Core i5 11320H,Lenovo,16,11th Gen,LPDDR4X,IRIS XE,Integrated
HP Omen X 2S 15-dg0020tx (7QZ53PA) Laptop (9th Gen Core i7/ 16GB/ 256GB SSD/ Win10/ 8GB Graph),200777,256,Gaming,Windows 10,2.38,No,15.6,1920x1080,141,Yes,9th Gen Intel Core i7 9750H,Hp,16,9th Gen,DDR4,RTX 2070,Dedicated
Dell Inspiron 5518 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph),58890,512,Gaming,Windows 11,1.64,No,15.6,1920x1080,141,No,11th Gen Intel Core i5 11300H,Dell,8,11th Gen,DDR4,MX450,Dedicated
Lenovo Ideapad Slim 3 82X700FXIN Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win 11),51800,512,General,Windows 11,1.85,No,15.6,1920x1080,141,Yes,13th Gen Intel Core i3 1305U,Lenovo,8,13th Gen,LPDDR5,Unknown,Integrated
HP Envy x360 â14-fc0100TU Laptop (Intel Core Ultra 7 155U/ 32GB/ 1TB SSD/ Win11),111898,1024,General,Windows 11,1.44,Yes,14.0,1920x1200,162,No,Intel Core Ultra 7 155U,Hp,32,Core Ultra,LPDDR5,Unknown,Integrated
Lenovo ThinkPad X1 Carbon 20KH002JUS Laptop (8th Gen Core i7/ 16GB/ 512GB SSD/ Win10 Pro),154447,512,Business,Windows 10,1.13,No,14.0,1920x1080,157,Yes,8th Gen Intel Core i7 8650U,Lenovo,16,8th Gen,LPDDR3,UHD 620,Integrated
Lenovo Ideapad 530S (81EV00B5IN) Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10/ 2GB Graph),56990,256,General,Windows 10,1.69,No,15.6,1920x1080,141,Yes,8th Gen Intel Core i5 8250U,Lenovo,8,8th Gen,DDR4,MX150,Dedicated
Microsoft Surface Laptop 7 15 ââZYT-00048 (Snapdragon X Elite/ 16GB/ 1TB SSD/ Win11),186990,1024,General,Windows 11,1.66,Yes,15.0,2496x1664,200,No,Qualcomm Snapdragon X Elite,Microsoft,16,Snapdragon X Elite,LPDDR5X,Unknown,Integrated
Xiaomi Mi Air 13 Notebook (8th Gen Ci7/ 8GB/ 256GB SSD/ Win10/ 2GB Graph),65816,256,Gaming,Windows 10,1.31,No,13.3,1920x1080,166,No,8th Gen Intel Core i7 8th,Xiaomi,8,8th Gen,DDR4,MX150,Dedicated
Asus Vivobook 15 2023 X1504VA-NJ544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),51808,512,General,Windows 11,1.7,No,15.6,1920x1080,141,Yes,13th Gen Intel Core i5 1335U,Asus,16,13th Gen,DDR4,IRIS XE,Integrated
HP 15s-FQ2071TU Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),67990,512,General,Windows 10,1.69,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5,Hp,8,11th Gen,DDR4,IRIS XE,Integrated
Lenovo G50 Notebook (80G000LGIN) (4th Gen Pentium Quad Core/ 4GB/ 1TB/ Win8.1),25990,1024,Student,Windows 8.1,2.1,No,15.6,1366x768,100,No,4th Gen Intel Pentium N3540,Lenovo,4,4th Gen,DDR3,Unknown,Integrated
Samsung Galaxy Book 5 NP750XHD-KD2IN Laptop (Intel Core Ultra 7 255U/ 16GB/ 512GB SSD/ Win11),102990,512,General,Windows 11,1.55,No,15.6,1920x1080,141,Yes,Intel Core Ultra 7 Series 2 255U,Samsung,16,Core Ultra Series 2,LPDDR5X,Unknown,Unknown
Dell Inspiron 5455 Notebook (APU Quad Core A8/ 4GB/ 1TB/ Win8.1/ 2GB Graph),29990,1024,Gaming,Windows 8.1,2.04,No,14.0,1366x768,112,No,AMD APU Quad Core A8-7410,Dell,4,Unknown,DDR3,RADEON R5,Unknown
MSI Bravo 17 C7VEK-035IN Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),86490,1024,Gaming,Windows 11,2.7,No,17.3,1920x1080,141,Yes,7th Gen AMD Ryzen 7 7735HS,Msi,16,7th Gen,DDR5,RTX 4050,Dedicated
HP ZBook Power G11 A8WN2PT Laptop (Intel Core Ultra 7-155H/ 32GB/ 1TB SSD/ Win11/ RTX 500 Ada 4GB Graphics),189805,1024,General,Windows 11,2.29,No,16.0,1920x1200,142,Yes,Intel Core Ultra 7 Series 1 155H,Hp,32,Core Ultra Series 1,DDR5,RTX 500,Dedicated
Asus VivoBook 15 X515JA-EJ382WS Laptop (10th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),28330,512,Student,Windows 11,1.8,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i3 1005G1,Asus,8,10th Gen,DDR4,Unknown,Integrated
Dell Inspiron 5620 Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 2GB Graph),98000,512,Gaming,Windows 11,1.87,No,16.0,1920x1080,138,Yes,12th Gen Intel Core i7 1255U,Dell,16,12th Gen,DDR4,MX570,Dedicated
Lenovo E40-70 E Series Notebook (4th Gen CDC/ 2GB/ 500GB/ Free DOS)(80EQ006PIH),26900,500,Student,DOS,1.85,No,14.0,1366x768,112,No,Intel Celeron Dual Core 3558U,Lenovo,2,Celeron,DDR3,Unknown,Integrated
Samsung NP350V5C-S02IN Laptop (3rd Gen Ci5/ 4GB/ 1TB/ Win7 HP/ 2GB Graph),45800,1024,Gaming,Windows 7,2.5,No,15.6,1366x768,100,No,3rd Gen Intel Core i5 3210M,Samsung,4,3rd Gen,DDR3,Unknown,Unknown
Asus X Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 1GB Graph) (X552CL-SX019H),29370,500,Student,Windows 8,2.5,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3217U,Asus,4,3rd Gen,DDR3,GT710M,Unknown
HP 14-bf120TU Laptop (8th Gen Ci5/ 8GB/ 256GB SSD/ Win10),57990,256,General,Windows 10,1.54,No,14.0,1920x1080,157,No,8th Gen Intel 8250U Processor Variant,Hp,8,8th Gen,DDR4,UHD 620,Integrated
Acer Aspire 5 A514-53-59U1 Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),40990,512,General,Windows 10,1.5,No,14.0,1920x1080,157,No,10th Gen Intel Core i5 1035G1,Acer,8,10th Gen,DDR4,Unknown,Integrated
Asus VivoBook 14 X415MA-BV102WS Laptop (Pentium Silver N5030/ 8GB/ 256GB SSD/ Win11 Home),28330,256,Student,Windows 11,1.6,No,14.1,1366x768,111,Yes,Intel Pentium  N5030,Asus,8,Pentium,DDR4,Unknown,Integrated
Avita Admiror NS14A5INF541 Laptop (8th Gen Core i5/ 8GB/ 256GB SSD/ Win10 Home),40000,256,Business,Windows 10,1.33,No,14.0,1920x1080,157,Yes,8th Gen Intel Core i5 8265U,Avita,8,8th Gen,DDR4,HD GRAPHICS 620,Integrated
Acer Aspire 5 A515-52-555F (NX.H5JSI.001) Laptop (8th Gen Core i5/ 8GB/ 1TB/ Win10),61850,1024,General,Windows 10,1.8,No,15.6,1920x1080,141,No,8th Gen Intel Core i5 8265U,Acer,8,8th Gen,DDR4,UHD 620,Integrated
Asus X509FJ-EJ501T Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10/ 2GB Graph),50230,512,General,Windows 10,1.9,No,15.6,1920x1080,141,No,8th Gen Intel Core i5 8265U,Asus,8,8th Gen,DDR4,MX230,Dedicated
HP ProBook 440 G8 7L375PA Notebook PC (11th Gen Core i7/ 8GB/ 512GB SSD/ Win11),85899,512,Business,Windows 11,1.38,No,14.0,1920x1080,157,Yes,11th Gen Intel Core i7 1165G7,Hp,8,11th Gen,DDR4,IRIS XE,Integrated
MSI GV62 7RD-2824IN Gaming Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10 Home/ 4GB Graph),72990,1024,Gaming,Windows 10,2.2,No,15.6,1920x1080,141,Yes,7th Gen Intel Core i5 7300HQ,Msi,8,7th Gen,DDR4,GTX 1050,Dedicated
Lenovo IdeaPad Slim 3 82RK0062IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11),71990,512,General,Windows 11,1.63,No,15.6,1920x1080,157,Yes,12th Gen Intel Core i5 1235U,Lenovo,8,12th Gen,Unknown,IRIS XE,Integrated
HP Pavilion 14-ce3006TU Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10),57990,512,General,Windows 10,1.6,No,14.0,1920x1080,157,Yes,10th Gen Intel Core i5 1035G1,Hp,8,10th Gen,DDR4,Unknown,Integrated
Acer TMB311-31 UN.VNFSI.054 Notebook (Celeron N4020/ 4GB/ 256GB SSD/ Win11 Home),23990,256,Student,Windows 11,1.4,No,11.6,1366x768,135,No,Intel Celeron  N4020,Acer,4,Celeron,DDR4,HD GRAPHICS 600,Integrated
MSI GL65 Leopard 10SCSR-033IN Gaming Laptop (10th Gen Core i7/ 16 GB/ 512GB SSD/ Win10 Home/ 4GB Graph),117990,512,Gaming,Windows 10,2.3,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i7 10750H,Msi,16,10th Gen,DDR4,GTX 1650 TI,Dedicated
Acer Aspire One A114-43 Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11),43990,512,Gaming,Windows 11,1.5,No,14.0,1366x768,112,No,7th Gen AMD Ryzen 3 7320U,Acer,8,7th Gen,LPDDR5,RADEON 610M,Unknown
Lenovo V15 82C500QSIH Laptop (10th Gen Core i3/ 4GB/ 1TB/ FreeDOS),32890,1024,Student,DOS,2.53,No,15.6,1366x768,141,Yes,10th Gen Intel Core i3 1005G1,Lenovo,4,10th Gen,DDR4,Unknown,Integrated
Asus VivoBook S430UN-EB021T Laptop (8th Gen Ci7/ 8GB/ 1TB 256GB SSD/ Win10/ 2GB Graph),95990,1024,General,Windows 10,1.4,No,14.0,1920x1080,157,No,8th Gen Intel Core i7 8550U,Asus,8,8th Gen,DDR4,MX150,Dedicated
Acer Predator Helios 300 PH315-55s Spatial Labs Edition Gaming Laptop (12th Gen Core i9/ 32GB/ 2TB SSD/ Win11/ RTX 3080),319999,2048,Gaming,Windows 11,3.0,No,15.6,3840x2160,188,No,12th Gen Intel Core i9 12900H,Acer,32,12th Gen,DDR5,RTX 3030,Dedicated
Lenovo IdeaPad 3 15ITL6 82H802FHIN Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),53109,512,General,Windows 11,1.65,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 1135G7,Lenovo,8,11th Gen,DDR4,IRIS XE,Integrated
Acer Aspire 5 A515-58M NX.KHFSI.003 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),34990,512,Student,Windows 11,1.75,No,15.6,1920x1080,141,Yes,13th Gen Intel Core i3 1305U,Acer,8,13th Gen,DDR5,Unknown,Integrated
Asus G750JX-CV069P Laptop (4th Gen Ci7/ 24GB/ 1.5TB/ Win8 Pro/ 3GB Graph),149999,5120,Gaming,Windows 8,3.175,No,17.3,1920x1080,127,No,4th Gen Intel Core i7 4700HQ,Asus,24,4th Gen,DDR3,GTX 770,Dedicated
Acer Aspire 3 A315-33 (UN.GY3SI.002) Laptop (Celeron Dual Core/ 2GB/ 500GB/ Win10 Home),25361,500,Student,Windows 10,2.1,No,15.6,1366x768,100,No,Intel Celeron  N3060,Acer,2,Celeron,DDR3,Unknown,Integrated
Lenovo Legion 5 Pro 82RG009AIN Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),209890,1024,Gaming,Windows 11,1.85,No,16.0,2560x1600,189,Yes,6th Gen AMD Ryzen 7  6800H,Lenovo,16,6th Gen,DDR5,RTX 3060,Dedicated
Asus VivoBook X411QA-EK001T Laptop (APU Quad Core A12/ 4GB/ 1TB/ Win10 Home),23900,1024,Gaming,Windows 10,1.43,No,14.0,1920x1080,157,Yes,AMD APU A12 A12-9720P,Asus,4,Unknown,DDR4,RADEON R7,Unknown
MSI GE66 Raider Gaming Laptop (10th Gen Core i9/ 32GB/ 2TB SSD/ Win10/ 16GB Graph),311599,2048,General,Windows 10,1.85,No,15.6,1920x1080,142,Yes,10th Gen Intel Core i9,Msi,32,10th Gen,Unknown,Unknown,Dedicated
Lenovo 100e Chromebook Gen 4 82W1000DHA Laptop (MediaTek Kompanio 520/ 8GB/ 64GB EMMC/ Chrome OS),19990,512,Business,ChromeOS,1.23,No,11.6,1366x768,135,Yes,MediaTek Kompanio 520 520,Lenovo,8,Unknown,LPDDR4X,MALI-G52,Integrated
Lenovo Essential G510 (59-398343) Laptop (4th Gen Ci5/ 4GB/ 500GB/ DOS),35890,500,Student,DOS,2.6,No,15.6,1366x768,100,No,Intel Core i5 4200M,Lenovo,4,Unknown,DDR3,HD GRAPHICS 4600,Integrated
Asus Vivobook Go 15 2023 E1504GA-NJ322WS Laptop (Intel Core i3-N305/ 8GB/ 512GB SSD/ Win11 Home),49990,512,General,Windows 11,1.63,No,15.6,1920x1080,141,Yes,Intel  Core i3 N305,Asus,8,Unknown,DDR4,Unknown,Integrated
MSI Modern 14 C13M-437IN Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),50990,512,General,Windows 11,1.4,No,14.0,1920x1080,157,Yes,13th Gen Intel Core i5 1335U,Msi,8,13th Gen,DDR4,IRIS XE,Integrated
Sony VAIO F1521ASN Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8),29990,500,Student,Windows 8,2.5,No,15.5,1366x768,101,No,3rd Gen Intel Core i3 3217U,Sony,2,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Lenovo Ideapad 110 (80TR002WIH) Laptop (AMD Quad Core A6/ 4GB/ 1TB/ FreeDOS),16990,1024,Student,DOS,1.85,No,15.6,1366x768,101,No,AMD APU Quad Core 9200,Lenovo,4,Unknown,DDR4,Unknown,Integrated
Lenovo Thinkpad P16v 21KXS05200 Laptop (Intel Core Ultra 7 155H/ 32GB/ 1TB SSD/ Win11 Pro/ 8GB Graph),267990,1024,Gaming,Windows 11,1.85,No,16.0,1920x1200,141,Yes,Intel Core Ultra 7 Series 1 155H,Lenovo,32,Core Ultra Series 1,Unknown,RTX 2000,Dedicated
HP 4540s ProBook DON66PA (3rd Gen Ci3/ 2GB/ 500GB/ Win8),36990,500,Student,Windows 8,2.3,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3110M,Hp,16,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Lenovo ThinkPad X14 AI 2026 Laptop (Intel Core Ultra X9 388H/ 32GB/ 1TB SSD/ Win 11),130000,1024,Business,Windows 11,1.2,No,14.0,2880x1800,202,Yes,Intel Core Ultra 9 388H,Lenovo,32,Core Ultra,Unknown,ARC B390,Integrated
Asus X543MA-GQ1015T Laptop (Celeron Dual Core/ 4GB/ 1TB/ Win10 Home),24499,1024,Student,Windows 10,1.9,No,15.6,1366x768,100,Yes,Intel Celeron  N4020,Asus,4,Celeron,DDR4,UHD 600,Integrated
Lenovo Ideapad 330-15IKB (81DE01JXIN) Laptop (8th Gen Ci5/ 8GB/ 1TB/ FreeeDOS/ 4GB Graph),49490,1024,Gaming,DOS,2.1,No,15.6,1366x768,100,Yes,8th Gen Intel Core i5 8250U,Lenovo,8,8th Gen,DDR4,RADEON 530,Unknown
Lenovo Ideapad Slim 3 82H801DHIN Laptop (11th Gen Core i3/ 8GB/ 256GB SSD/ Free DOS),37790,256,Student,DOS,1.65,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i3 1115G4,Lenovo,8,11th Gen,DDR4,Unknown,Integrated
Lenovo Essential G500 (59-380704) Laptop (CDC/ 2GB/ 500GB/ DOS),23599,500,Student,DOS,2.5,No,15.6,1366x768,100,No,Intel Celeron Dual Core 1005M,Lenovo,2,Celeron,DDR3,Unknown,Integrated
Lenovo Ideapad S145 (81N3004DIN) Laptop (AMD Dual Core A9/ 4GB/ 1TB/ Win10),26990,1024,Gaming,Windows 10,1.85,No,15.6,1366x768,100,Yes,AMD A9-9225,Lenovo,4,Unknown,DDR4,RADEON R4,Unknown
Asus ROG Zephyrus G14 GA401IU-HE139TS Laptop (AMD Ryzen 7/ 16GB/ 1TB SSD/ Win 10/ 6GB Graph),123990,1024,Gaming,Windows 10,1.7,No,14.0,1920x1080,157,Yes,4th Gen AMD Ryzen 7  4800HS,Asus,16,4th Gen,DDR4,GTX 1660TI,Dedicated
Asus ZenBook Flip 14 UM462DA-AI701TS Laptop (2nd Gen Ryzen 7/ 8GB/ 512GB SSD/ Win10 Home),72150,512,Gaming,Windows 10,1.6,Yes,14.0,1920x1080,157,No,2nd Gen AMD Ryzen 7  3700U,Asus,8,2nd Gen,DDR4,VEGA 10,Dedicated
